time,qm_f,wm_f,tm_f,qm_b,wm_b,tm_b,ue_f,ur_f,xp_f,vp_f,ue_b,ur_b,xp_b,vp_b,x,y,r,dx,dy,dr,ddx,ddy
0.7085,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.709,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7095,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.71,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7105,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.711,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7115,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.712,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7125,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.713,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7135,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.714,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7145,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.715,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7155,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.716,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7165,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.717,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7175,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.718,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7185,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.719,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7195,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.72,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7205,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.721,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7215,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.722,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7225,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.723,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7235,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.724,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7245,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.725,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7255,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.726,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7265,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.727,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7275,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.728,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7285,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.729,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7295,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.73,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7305,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.731,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7315,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.732,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7325,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.733,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7335,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.734,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7345,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.735,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7355,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.736,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7365,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.737,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7375,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.738,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7385,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.739,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7395,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.74,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7405,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.741,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7415,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.742,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7425,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.743,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7435,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.744,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7445,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.745,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7455,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.746,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7465,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.747,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7475,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.748,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7485,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.749,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7495,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.75,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7505000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.751,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7515000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.752,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7525000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.753,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7535000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.754,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7545000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.755,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7555000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.756,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7565000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.757,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7575000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.758,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7585000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.759,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7595000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.76,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7605000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.761,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7615000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.762,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7625000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.763,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7635000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.764,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7645000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.765,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7655000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.766,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7665000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.767,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7675000000000001,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.768,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7685,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.769,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7695,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.77,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.7705,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
0.771,-3.003818818903597,-0.0,0.0,-0.1377738346861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146525342439428,0.0,0.0,0.0,0.0,0.0,0.0
