time,qm_f,wm_f,tm_f,qm_b,wm_b,tm_b,ue_f,ur_f,xp_f,vp_f,Fp_f,ue_b,ur_b,xp_b,vp_b,Fp_b,x,y,r,dx,dy,dr,ddx,ddy
1.4855,-2.01460547543641,-2.8963799727649437,0.28637159819821584,-1.1203112431093514,2.744066191607178,-0.4220241400862986,1.2822739859802375e-07,1.2789607819239907e-07,0.06780209053267755,0.04779403040250092,-1.1067992306717838,1.2794909950394735e-07,1.2820209871321136e-07,0.06771246400593608,0.05421984347308263,-1.2676768085423045,0.0036100650893009707,0.995844205416091,0.0,0.007405967326302495,0.3499389080546416,-2.7657124549599625e-20,0.09652551628122659,-9.91184816324132
1.486,-2.016037340375091,-2.89107269996474,0.28455259617868367,-1.1189639803689782,2.7356907906860193,-0.4227113485046541,1.2822739859802375e-07,1.2789607819239907e-07,0.0678268564703582,0.04808114153711379,-1.115614530656924,1.2794909950394735e-07,1.2820209871321136e-07,0.06774078693249472,0.054632381257158566,-1.2794312664683272,0.003613925251999755,0.9960047910768778,0.0,0.007463074320630556,0.34499026590920984,-2.6922642228657682e-20,0.09652551628122659,-9.91184816324132
1.4865,-2.0174662918158273,-2.8857654271645363,0.28273359415915145,-1.1176211440027934,2.7273153897648608,-0.4233985569230095,1.2822739859802375e-07,1.2789607819239907e-07,0.06785176264172808,0.04836825267172667,-1.1242691006416694,1.2794909950394735e-07,1.2820209871321136e-07,0.06776931189951318,0.05504491904123449,-1.2910792806618538,0.0036178132046748327,0.9961628743598372,0.0,0.007520181314958617,0.34004162376377806,-2.618815990771574e-20,0.09652551628122659,-9.91184816324132
1.487,-2.018892329758619,-2.8804581543643306,0.28091459213961845,-1.1162827340107966,2.7189399888436987,-0.42408576534136516,1.2822739859802375e-07,1.2789607819239907e-07,0.06787680904678721,0.04865536380633967,-1.1327629406260238,1.2794909950394735e-07,1.2820209871321136e-07,0.0677980389069915,0.05545745682531061,-1.3026208511228896,0.003621728947326208,0.9963184552649699,0.0,0.0075772883092867045,0.3350929816183441,-2.5453677586773472e-20,0.09652551628122659,-9.91184816324132
1.4875,-2.020315479024732,-2.875150881564127,0.2790955901200862,-1.1149487436823966,2.71056458792254,-0.42477297375972056,1.2822739859802375e-07,1.2789607819239907e-07,0.06790199364576319,0.04894247494095254,-1.1410945487051147,1.2794909950394735e-07,1.2820209871321136e-07,0.06782696670664133,0.055869994609386534,-1.314055199550916,0.0036256727860144175,0.9964715345350743,0.0,0.007634395303614766,0.33014433947291233,-2.471919526583153e-20,0.09652551628122659,-9.91184816324132
1.488,-2.021736060763862,-2.8698436087639236,0.27727658810055406,-1.113619086192657,2.7021891870013817,-0.42546018217807596,1.2822739859802375e-07,1.2789607819239907e-07,0.06792729004708198,0.049229586075565414,-1.1492444924983338,1.2794909950394735e-07,1.2820209871321136e-07,0.0678560791474971,0.05628253239346246,-1.325372255912831,0.0036296486807006097,0.996622121780848,0.0,0.007691502297942827,0.32519569732748055,-2.3984712944889586e-20,0.09652551628122659,-9.91184816324132
1.4885,-2.023154173498426,-2.86453633596372,0.27545758608102183,-1.1122937349053945,2.693813786080223,-0.42614739059643136,1.2822739859802375e-07,1.2789607819239907e-07,0.06795269015432713,0.04951669721017828,-1.1572068105330577,1.2794909950394735e-07,1.2820209871321136e-07,0.06788537127475983,0.05669507017753839,-1.3365689309203024,0.0036336578462230745,0.9967702199506643,0.0,0.007748609292270889,0.32024705518204877,-2.3250230623947643e-20,0.09652551628122659,-9.91184816324132
1.489,-2.0245698172284263,-2.8592290631635144,0.27363858406148883,-1.1109726898206083,2.6854383851590606,-0.4268345990147871,1.2822739859802375e-07,1.2789607819239907e-07,0.06797819396749868,0.049803808344791284,-1.1649815028092891,1.2794909950394735e-07,1.2820209871321136e-07,0.06791484308842954,0.0571076079616145,-1.347645224573335,0.003637700282581811,0.9969158290445227,0.0,0.007805716286598975,0.3152984130366148,-2.2515748303005376e-20,0.09652551628122659,-9.91184816324132
1.4895,-2.0259829919538603,-2.853921790363311,0.2718195820419566,-1.109655950938299,2.677062984237902,-0.4275218074331425,1.2822422995233937e-07,1.2788115756250541e-07,0.0680038014865966,0.05009091947940416,-1.1725685693270214,1.2794576134354466e-07,1.282244709120911e-07,0.06794449458850622,0.057520145745690435,-1.3586011368719195,0.0036417759897768185,0.9970589490624238,0.0,0.007862823280927037,0.31034977089118304,-2.1781265982063433e-20,0.09652551628122659,-9.91184816324132
1.49,-2.027393697674728,-2.8486512829722628,0.2699334309321598,-1.1083435182584669,2.6686924855033776,-0.4281824080264681,1.2822422995233937e-07,1.2788115756250541e-07,0.0680295127116209,0.05037465206438228,-1.1799680100862584,1.2794576134354466e-07,1.282244709120911e-07,0.06797432577498988,0.05793075149617325,-1.3694366678160605,0.0036458849678080974,0.9971995800043671,0.0,0.007920460356454714,0.3054014790438158,-2.1302728372858845e-20,0.11430986504109919,-9.90559251869144
1.4905,-2.028801934391031,-2.8441800856803576,0.26658740361726224,-1.1070353917811113,2.6604285643202603,-0.4282645327167337,1.2822422995233937e-07,1.2788115756250541e-07,0.06805532764257158,0.05058493221389057,-1.1871798250869998,1.2794576134354466e-07,1.282244709120911e-07,0.06800433664788053,0.05829935325436187,-1.380151817405758,0.003650027216675648,0.9973377218703532,0.0,0.007989621831301,0.3004608029632008,-2.638863836844736e-20,0.11430986504109919,-9.90559251869144
1.491,-2.030207702102769,-2.8397088883884503,0.26324137630236316,-1.1057315715062317,2.652164643137139,-0.4283466574069993,1.2822422995233937e-07,1.2788115756250541e-07,0.06808124627944862,0.05079521236339895,-1.1942040143292483,1.2794576134354466e-07,1.282244709120911e-07,0.06803452720717815,0.058667955012550656,-1.3907465856410166,0.003654202736379471,0.9974733746603817,0.0,0.008058783306147317,0.29552012688258367,-3.147454836403813e-20,0.11430986504109919,-9.90559251869144
1.4915,-2.0316110008099413,-2.835237691096545,0.2598953489874656,-1.10443205743383,2.6439007219540214,-0.42842878209726487,1.2822422995233937e-07,1.2788115756250541e-07,0.06810726862225205,0.05100549251290724,-1.2010405778129984,1.2794576134354466e-07,1.282244709120911e-07,0.06806489745288274,0.059036556770739275,-1.4012209725218274,0.003658411526919565,0.9976065383744528,0.0,0.008127944780993603,0.2905794508019687,-3.6560458359626646e-20,0.11430986504109919,-9.90559251869144
1.492,-2.0330118305125477,-2.8307664938046395,0.256549321672568,-1.103136849563905,2.635636800770904,-0.42851090678753045,1.2822422995233937e-07,1.2788115756250541e-07,0.06813339467098188,0.05121577266241552,-1.207689515538253,1.2794576134354466e-07,1.282244709120911e-07,0.06809544738499432,0.059405158528927894,-1.4115749780481948,0.0036626535882959303,0.9977372130125661,0.0,0.008197106255839888,0.2856387747213537,-4.164636835521516e-20,0.11430986504109919,-9.90559251869144
1.4925,-2.034410191210589,-2.8262952965127344,0.25320329435767036,-1.101845947896456,2.627372879587787,-0.428593031477796,1.2822422995233937e-07,1.2788115756250541e-07,0.06815962442563805,0.051426052811923806,-1.2141508275050117,1.2794576134354466e-07,1.282244709120911e-07,0.06812617700351287,0.05977376028711651,-1.4218086022201182,0.003666928920508566,0.9978653985747219,0.0,0.008266267730686176,0.28069809864073875,-4.673227835080367e-20,0.11430986504109919,-9.90559251869144
1.493,-2.0358061751996424,-2.821824099220827,0.2498572670427713,-1.100559438605547,2.6191089584046656,-0.4286751561680616,1.2822422995233937e-07,1.2788115756250541e-07,0.06818593950533848,0.051636332961432184,-1.2203996033640065,1.2794576134354466e-07,1.282244709120911e-07,0.06815707718588074,0.06014236204530529,-1.4319249663789742,0.003671240226173258,0.9979910967761234,0.0,0.008335429205532492,0.2757574225601216,-5.181818834639444e-20,0.11430986504109919,-9.90559251869144
1.4935,-2.0372000019038223,-2.817352901928922,0.2465112397278737,-1.0992775265619654,2.610845037221548,-0.42875728085832715,1.2822422995233937e-07,1.2788115756250541e-07,0.06821229621125255,0.05184661311094047,-1.2263766210864513,1.2794576134354466e-07,1.282244709120911e-07,0.06818812624406911,0.06051096380349391,-1.4419314912223324,0.003675593930506599,0.9981143116945062,0.0,0.008404590680378778,0.2708167464795066,-5.690409834198296e-20,0.11430986504109919,-9.90559251869144
1.494,-2.03859168071072,-2.8128817046370167,0.24316521241297612,-1.098000220530668,2.6025811160384307,-0.42883940554859273,1.2822422995233937e-07,1.2788115756250541e-07,0.06823869267381935,0.05205689326044876,-1.2320793469845734,1.2794576134354466e-07,1.282244709120911e-07,0.06821932325020208,0.06087956556168253,-1.4518284942288642,0.0036799903083977355,0.9982350435043272,0.0,0.008473752155225063,0.2658760703988916,-6.199000833757147e-20,0.11430986504109919,-9.90559251869144
1.4945,-2.0399812116203364,-2.808410507345111,0.2398191850980785,-1.0967275205116556,2.5943171948553134,-0.4289215302388583,1.2822422995233937e-07,1.2788115756250541e-07,0.06826512889303883,0.05226717340995704,-1.2375077810583732,1.2794576134354466e-07,1.282244709120911e-07,0.06825066820427965,0.06124816731987115,-1.461615975398569,0.003684429359846666,0.9983532922055866,0.0,0.008542913630071348,0.26093539431827667,-6.707591833315999e-20,0.11430986504109919,-9.90559251869144
