
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

This is Ipopt version 3.13.4, running with linear solver ma86.

Number of nonzeros in equality constraint Jacobian...:    14280
Number of nonzeros in inequality constraint Jacobian.:     3260
Number of nonzeros in Lagrangian Hessian.............:     7463

Total number of variables............................:     4000
                     variables with only lower bounds:      716
                variables with lower and upper bounds:     2206
                     variables with only upper bounds:        0
Total number of equality constraints.................:     2099
Total number of inequality constraints...............:     1196
        inequality constraints with only lower bounds:      242
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      954

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  95  5.6841007e+06 3.32e+01 1.28e+06  -1.0 6.15e+00   5.7 1.86e-04 1.73e-03h  1
  96  5.6867414e+06 3.32e+01 1.27e+06  -1.0 1.64e+01   5.2 4.85e-04 6.22e-05h  1
  97  5.8234796e+06 3.29e+01 1.37e+06  -1.0 6.14e+00   5.6 1.42e-04 7.41e-03h  1
  98  5.8622534e+06 3.29e+01 1.35e+06  -1.0 6.75e+01   5.2 4.00e-04 2.44e-04h  1
  99  5.8644405e+06 3.29e+01 1.35e+06  -1.0 6.14e+00   5.6 2.14e-04 1.08e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  5.8719072e+06 3.29e+01 1.35e+06  -1.0 6.09e+00   6.0 3.53e-04 3.79e-04h  1
 101  6.0322493e+06 3.27e+01 1.43e+06  -1.0 6.55e+00   5.5 2.51e-03 7.63e-03h  1
 102  6.0874251e+06 3.26e+01 1.46e+06  -1.0 6.05e+00   6.0 5.73e-04 2.74e-03h  1
 103  6.0896949e+06 3.26e+01 1.43e+06  -1.0 7.95e+00   5.5 1.63e-03 9.32e-05h  1
 104  6.1188694e+06 3.25e+01 1.44e+06  -1.0 6.03e+00   5.9 3.16e-04 1.44e-03h  1
 105  6.1212033e+06 3.25e+01 1.41e+06  -1.0 9.13e+00   5.4 1.57e-03 8.62e-05h  1
 106  6.2291639e+06 3.23e+01 1.44e+06  -1.0 6.02e+00   5.9 3.29e-03 5.30e-03h  1
 107  6.4500049e+06 3.21e+01 1.60e+06  -1.0 1.18e+01   5.4 1.03e-04 6.61e-03h  1
 108  6.4529536e+06 3.21e+01 1.54e+06  -1.0 6.35e+00   5.8 3.44e-03 1.35e-04h  1
 109  6.4662721e+06 3.21e+01 1.51e+06  -1.0 1.71e+01   5.3 1.17e-03 2.89e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  6.6695329e+06 3.18e+01 1.64e+06  -1.0 6.55e+00   5.8 5.35e-04 9.19e-03h  1
 111  6.7623443e+06 3.18e+01 1.68e+06  -1.0 3.57e+01   5.3 4.82e-04 1.03e-03h  1
 112  6.7639984e+06 3.18e+01 1.64e+06  -1.0 7.23e+00   5.7 2.21e-03 6.97e-05h  1
 113  6.7802030e+06 3.18e+01 1.64e+06  -1.0 2.71e+02   5.2 1.47e-05 2.49e-05h  1
 114  7.0040147e+06 3.15e+01 1.84e+06  -1.0 7.63e+00   5.7 1.66e-03 9.13e-03h  1
 115  7.0368978e+06 3.15e+01 1.86e+06  -1.0 6.55e+00   6.1 9.15e-04 1.38e-03h  1
 116  7.0404445e+06 3.14e+01 1.66e+06  -1.0 8.51e+00   5.6 6.04e-03 1.33e-04h  1
 117  7.1943797e+06 3.12e+01 1.98e+06  -1.0 6.59e+00   6.0 1.59e-04 6.49e-03h  1
 118  7.2543921e+06 3.12e+01 2.00e+06  -1.0 9.67e+00   5.5 1.35e-03 2.03e-03h  1
 119  7.2561402e+06 3.12e+01 1.86e+06  -1.0 6.80e+00   6.0 2.92e-03 7.25e-05h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  7.6205704e+06 3.08e+01 2.12e+06  -1.0 1.09e+01   5.5 2.97e-03 1.12e-02h  1
 121  7.7953302e+06 3.06e+01 2.41e+06  -1.0 7.07e+00   5.9 5.32e-04 7.08e-03h  1
 122  7.8256465e+06 3.06e+01 2.32e+06  -1.0 1.30e+01   5.4 3.31e-03 8.03e-04h  1
 123  8.0160288e+06 3.04e+01 2.63e+06  -1.0 7.29e+00   5.9 1.97e-04 7.57e-03h  1
 124  8.0185060e+06 3.04e+01 2.55e+06  -1.0 1.60e+01   5.4 2.15e-03 5.49e-05h  1
 125  8.0819505e+06 3.03e+01 2.64e+06  -1.0 7.54e+00   5.8 3.51e-04 2.47e-03h  1
 126  8.0916110e+06 3.03e+01 2.58e+06  -1.0 2.14e+01   5.3 1.42e-03 1.65e-04h  1
 127  8.0941628e+06 3.03e+01 2.35e+06  -1.0 7.78e+00   5.8 5.75e-03 9.77e-05h  1
 128  8.0962700e+06 3.03e+01 2.35e+06  -1.0 2.36e+01   5.3 4.79e-05 3.24e-05h  1
 129  8.6880909e+06 2.96e+01 3.14e+06  -1.0 8.06e+00   5.7 3.97e-04 2.22e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  8.6941840e+06 2.96e+01 3.07e+06  -1.0 3.30e+01   5.2 1.11e-03 6.77e-05h  1
 131  8.8535053e+06 2.94e+01 3.23e+06  -1.0 8.43e+00   5.7 1.10e-03 5.75e-03h  1
 132  8.8692906e+06 2.94e+01 3.24e+06  -1.0 2.26e+02   5.2 4.56e-06 2.67e-05h  1
 133  9.6218015e+06 2.87e+01 4.09e+06  -1.0 8.90e+00   5.6 7.32e-04 2.61e-02h  1
 134  9.6406157e+06 2.86e+01 3.53e+06  -1.0 7.23e+00   6.0 1.05e-02 7.05e-04h  1
 135  1.1984524e+07 2.64e+01 6.08e+06  -1.0 9.02e+00   5.6 3.65e-04 7.96e-02h  1
 136  1.2144550e+07 2.62e+01 6.34e+06  -1.0 6.78e+00   6.0 3.21e-04 6.09e-03h  1
 137  1.3913937e+07 2.45e+01 8.12e+06  -1.0 7.69e+00   5.5 3.91e-03 6.35e-02h  1
 138  1.3941283e+07 2.45e+01 5.35e+06  -1.0 6.16e+00   5.9 5.75e-02 1.08e-03h  1
 139  1.4221753e+07 2.43e+01 4.62e+06  -1.0 1.12e+01   5.5 2.32e-02 8.29e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.6657145e+07 2.20e+01 8.27e+06  -1.0 6.12e+00   5.9 3.81e-04 9.66e-02h  1
 141  1.7126284e+07 2.16e+01 9.09e+06  -1.0 6.15e+00   6.3 1.23e-03 1.79e-02h  1
 142  1.8679684e+07 2.02e+01 1.05e+07  -1.0 5.65e+00   5.8 1.23e-02 6.48e-02h  1
 143  1.9205230e+07 1.97e+01 1.13e+07  -1.0 5.78e+00   6.3 1.35e-03 2.16e-02h  1
 144  1.9809888e+07 1.92e+01 1.17e+07  -1.0 6.39e+00   5.8 2.43e-03 2.65e-02h  1
 145  1.9815608e+07 1.92e+01 1.08e+07  -1.0 5.53e+00   6.2 2.14e-02 2.49e-04h  1
 146  2.0913927e+07 1.83e+01 1.14e+07  -1.0 7.24e+00   5.7 3.34e-03 4.79e-02h  1
 147  2.1171444e+07 1.81e+01 1.13e+07  -1.0 5.38e+00   6.2 1.09e-02 1.18e-02h  1
 148  2.2070549e+07 1.73e+01 1.16e+07  -1.0 8.12e+00   5.7 1.10e-02 4.11e-02h  1
 149  2.2117837e+07 1.73e+01 1.14e+07  -1.0 5.15e+00   6.1 6.82e-03 2.33e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  2.2555884e+07 1.69e+01 1.15e+07  -1.0 9.28e+00   5.6 6.25e-03 2.11e-02h  1
 151  2.2738532e+07 1.68e+01 1.16e+07  -1.0 5.03e+00   6.1 2.92e-03 9.35e-03h  1
 152  2.2740204e+07 1.68e+01 1.14e+07  -1.0 1.18e+01   5.6 9.28e-03 8.27e-05h  1
 153  2.3202477e+07 1.64e+01 1.16e+07  -1.0 4.99e+00   6.0 9.77e-03 2.41e-02h  1
 154  2.3262870e+07 1.63e+01 1.16e+07  -1.0 2.17e+01   5.5 1.20e-03 2.68e-03h  1
 155  2.3316559e+07 1.63e+01 1.16e+07  -1.0 4.86e+00   6.0 2.32e-03 2.92e-03h  1
 156  2.4383247e+07 1.54e+01 1.34e+07  -1.0 5.07e+00   6.4 3.70e-04 5.23e-02h  1
 157  2.4468462e+07 1.53e+01 1.32e+07  -1.0 4.61e+00   5.9 1.05e-02 5.04e-03h  1
 158  2.5784323e+07 1.43e+01 1.48e+07  -1.0 4.77e+00   6.3 1.28e-02 6.96e-02h  1
 159  2.5792605e+07 1.43e+01 1.44e+07  -1.0 4.27e+00   5.9 1.53e-02 5.52e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  2.7543224e+07 1.28e+01 1.73e+07  -1.0 4.43e+00   6.3 1.32e-04 1.02e-01h  1
 161  2.7695594e+07 1.26e+01 1.74e+07  -1.0 3.91e+00   5.8 3.55e-03 1.23e-02h  1
 162  2.8287684e+07 1.21e+01 1.82e+07  -1.0 3.92e+00   6.2 2.65e-03 4.06e-02h  1
 163  2.8302502e+07 1.21e+01 1.80e+07  -1.0 4.32e+00   5.8 7.17e-03 1.35e-03h  1
 164  2.8616623e+07 1.18e+01 1.84e+07  -1.0 3.74e+00   6.2 1.70e-03 2.31e-02h  1
 165  2.8625720e+07 1.18e+01 1.83e+07  -1.0 5.24e+00   5.7 5.85e-03 9.04e-04h  1
 166  2.9203569e+07 1.13e+01 1.91e+07  -1.0 3.63e+00   6.1 1.58e-03 4.47e-02h  1
 167  2.9223981e+07 1.13e+01 1.89e+07  -1.0 6.81e+00   5.7 5.97e-03 2.53e-03h  1
 168  2.9815010e+07 1.07e+01 1.96e+07  -1.0 3.44e+00   6.1 3.08e-03 4.98e-02h  1
 169  2.9825326e+07 1.07e+01 1.95e+07  -1.0 1.06e+01   5.6 3.99e-03 2.40e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  2.9930478e+07 1.06e+01 1.95e+07  -1.0 3.23e+00   6.0 4.13e-03 9.77e-03h  1
 171  2.9929365e+07 1.06e+01 1.94e+07  -1.0 4.08e+01   5.5 8.29e-04 8.06e-05h  1
 172  3.0122548e+07 1.04e+01 1.95e+07  -1.0 3.22e+00   6.0 8.11e-04 1.86e-02h  1
 173  3.1817023e+07 8.93e+00 2.24e+07  -1.0 3.29e+00   6.4 9.66e-03 1.40e-01h  1
 174  3.1976809e+07 8.74e+00 2.24e+07  -1.0 2.84e+00   5.9 3.28e-03 2.16e-02h  1
 175  3.1995918e+07 8.72e+00 2.20e+07  -1.0 2.73e+00   6.3 1.16e-02 2.02e-03h  1
